germplasmName,studyName,value
ARAPAHOE,SDK-WHEAT-2008-BROOKINGS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-BROOKINGS,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-BROOKINGS,3507.642684617566
OVERLAND,SDK-WHEAT-2008-BROOKINGS,4156.710578292147
IDEAL,NDK-WHEAT-2017-MINOT,4240.32115609428
OVERLAND,NDK-WHEAT-2017-MINOT,4156.710578292147
IDEAL,UMN-WHEAT-2017-LECENTER,4240.32115609428
OVERLAND,UMN-WHEAT-2017-LECENTER,4156.710578292147
WARHORSE,UMN-WHEAT-2017-LECENTER,4174.564410778766
ALICE,NDK-WHEAT-2007-CARRINGTON,3779.266487286986
EXPEDITION,NDK-WHEAT-2007-CARRINGTON,3628.0096901560623
GOODSTREAK,NDK-WHEAT-2007-CARRINGTON,3253.3310085052453
JAGALENE,NDK-WHEAT-2007-CARRINGTON,3507.642684617566
ALICE,SDK-WHEAT-2008-PLATTE,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-PLATTE,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-PLATTE,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-PLATTE,3507.642684617566
OVERLAND,SDK-WHEAT-2008-PLATTE,4156.710578292147
IDEAL,NDK-WHEAT-2017-WISHEK,4240.32115609428
OVERLAND,NDK-WHEAT-2017-WISHEK,4156.710578292147
ALICE,SDK-WHEAT-2017-WINNER_INTENSIVE,3779.266487286986
EXPEDITION,SDK-WHEAT-2017-WINNER_INTENSIVE,3628.0096901560623
IDEAL,SDK-WHEAT-2017-WINNER_INTENSIVE,4240.32115609428
OVERLAND,SDK-WHEAT-2017-WINNER_INTENSIVE,4156.710578292147
ALICE,NDK-WHEAT-2008-CARRINGTON,3779.266487286986
EXPEDITION,NDK-WHEAT-2008-CARRINGTON,3628.0096901560623
JAGALENE,NDK-WHEAT-2008-CARRINGTON,3507.642684617566
OVERLAND,NDK-WHEAT-2008-CARRINGTON,4156.710578292147
EXPEDITION,NDK-WHEAT-2013-MINOT,3628.0096901560623
IDEAL,NDK-WHEAT-2013-MINOT,4240.32115609428
OVERLAND,NDK-WHEAT-2013-MINOT,4156.710578292147
ROBIDOUX,NDK-WHEAT-2013-MINOT,3469.8855299439097
ALICE,SDK-WHEAT-2010-SELBY-IMS,3779.266487286986
ARAPAHOE,SDK-WHEAT-2010-SELBY-IMS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2010-SELBY-IMS,3628.0096901560623
JAGALENE,SDK-WHEAT-2010-SELBY-IMS,3507.642684617566
OVERLAND,SDK-WHEAT-2010-SELBY-IMS,4156.710578292147
ALICE,SDK-WHEAT-2016-GEDDES,3779.266487286986
EXPEDITION,SDK-WHEAT-2016-GEDDES,3628.0096901560623
IDEAL,SDK-WHEAT-2016-GEDDES,4240.32115609428
OVERLAND,SDK-WHEAT-2016-GEDDES,4156.710578292147
ALICE,SDK-WHEAT-2008-ONIDA,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-ONIDA,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-ONIDA,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-ONIDA,3507.642684617566
OVERLAND,SDK-WHEAT-2008-ONIDA,4156.710578292147
EXPEDITION,NDK-WHEAT-2011-MANDAN,3628.0096901560623
IDEAL,NDK-WHEAT-2011-MANDAN,4240.32115609428
OVERLAND,NDK-WHEAT-2011-MANDAN,4156.710578292147
ALICE,SDK-WHEAT-2015-KENNEBEC,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-KENNEBEC,3628.0096901560623
IDEAL,SDK-WHEAT-2015-KENNEBEC,4240.32115609428
NE10589,SDK-WHEAT-2015-KENNEBEC,3907.834847137083
OVERLAND,SDK-WHEAT-2015-KENNEBEC,4156.710578292147
ALICE,HWWpanel_2012_Manhattan_Dry,3779.266487286986
ALLIANCE,HWWpanel_2012_Manhattan_Dry,3131.066659712802
ANTELOPE,HWWpanel_2012_Manhattan_Dry,3756.913610255811
ARAPAHOE,HWWpanel_2012_Manhattan_Dry,3262.2759306996727
BOND_CL,HWWpanel_2012_Manhattan_Dry,3042.276673196602
CENTURA,HWWpanel_2012_Manhattan_Dry,2634.934512969329
CO04W320,HWWpanel_2012_Manhattan_Dry,2853.240842310238
COLT,HWWpanel_2012_Manhattan_Dry,2928.107063295847
CULVER,HWWpanel_2012_Manhattan_Dry,3004.288034742057
EXPEDITION,HWWpanel_2012_Manhattan_Dry,3628.0096901560623
GOODSTREAK,HWWpanel_2012_Manhattan_Dry,3253.3310085052453
HARRY,HWWpanel_2012_Manhattan_Dry,4002.412256657594
JAGALENE,HWWpanel_2012_Manhattan_Dry,3507.642684617566
JUDEE,HWWpanel_2012_Manhattan_Dry,3822.839950994841
LOCKETT,HWWpanel_2012_Manhattan_Dry,2614.097306367057
NI06736,HWWpanel_2012_Manhattan_Dry,2857.9130498329655
NUHORIZON,HWWpanel_2012_Manhattan_Dry,3859.930337569972
OK04505,HWWpanel_2012_Manhattan_Dry,3651.0919087652037
OK05122,HWWpanel_2012_Manhattan_Dry,3037.434833490292
OK05511,HWWpanel_2012_Manhattan_Dry,3518.8139270503825
OK05711W,HWWpanel_2012_Manhattan_Dry,2738.8170853640786
OK05723W,HWWpanel_2012_Manhattan_Dry,2728.0589235458474
OK06114,HWWpanel_2012_Manhattan_Dry,2885.409695423875
OVERLAND,HWWpanel_2012_Manhattan_Dry,4156.710578292147
ROBIDOUX,HWWpanel_2012_Manhattan_Dry,3469.8855299439097
SANDY,HWWpanel_2012_Manhattan_Dry,3029.9394426014032
SPARTAN,HWWpanel_2012_Manhattan_Dry,2882.917877446602
TAM302,HWWpanel_2012_Manhattan_Dry,2835.1371935829657
TAM304,HWWpanel_2012_Manhattan_Dry,3497.695388400338
TAM401,HWWpanel_2012_Manhattan_Dry,3452.5695283959703
THUNDERBOLT,HWWpanel_2012_Manhattan_Dry,2888.2758341284207
TX01V5134RC-3,HWWpanel_2012_Manhattan_Dry,3630.8349740033022
TX02A0252,HWWpanel_2012_Manhattan_Dry,3594.8093915077125
TX04A001246,HWWpanel_2012_Manhattan_Dry,3414.7907977492514
TX04M410211,HWWpanel_2012_Manhattan_Dry,3553.856868341203
TX06A001386,HWWpanel_2012_Manhattan_Dry,3388.386127585118
TX06V7266,HWWpanel_2012_Manhattan_Dry,3079.56007010153
TX07A001420,HWWpanel_2012_Manhattan_Dry,2848.376100082966
TX99U8618,HWWpanel_2012_Manhattan_Dry,2611.277047901148
VISTA,HWWpanel_2012_Manhattan_Dry,2790.2438863012026
W04-417,HWWpanel_2012_Manhattan_Dry,3256.572263377277
ALICE,SDK-WHEAT-2015-HAYES,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-HAYES,3628.0096901560623
IDEAL,SDK-WHEAT-2015-HAYES,4240.32115609428
NE10589,SDK-WHEAT-2015-HAYES,3907.834847137083
OVERLAND,SDK-WHEAT-2015-HAYES,4156.710578292147
JAGALENE,NDK-WHEAT-2010-CARRINGTON,3507.642684617566
OVERLAND,NDK-WHEAT-2010-CARRINGTON,4156.710578292147
ALICE,SDK-WHEAT-2017-BROOKINGS,3779.266487286986
EXPEDITION,SDK-WHEAT-2017-BROOKINGS,3628.0096901560623
IDEAL,SDK-WHEAT-2017-BROOKINGS,4240.32115609428
OVERLAND,SDK-WHEAT-2017-BROOKINGS,4156.710578292147
ALICE,SDK-WHEAT-2018-BROOKINGS-INT,3779.266487286986
EXPEDITION,SDK-WHEAT-2018-BROOKINGS-INT,3628.0096901560623
IDEAL,SDK-WHEAT-2018-BROOKINGS-INT,4240.32115609428
OVERLAND,SDK-WHEAT-2018-BROOKINGS-INT,4156.710578292147
ALICE,NDK-WHEAT-2006-LANGDON,3779.266487286986
EXPEDITION,NDK-WHEAT-2006-LANGDON,3628.0096901560623
GOODSTREAK,NDK-WHEAT-2006-LANGDON,3253.3310085052453
JAGALENE,NDK-WHEAT-2006-LANGDON,3507.642684617566
IDEAL,NDK-WHEAT-2012-DICKINSON,4240.32115609428
OVERLAND,NDK-WHEAT-2012-DICKINSON,4156.710578292147
ROBIDOUX,NDK-WHEAT-2012-DICKINSON,3469.8855299439097
ARAPAHOE,UMN-WHEAT-2015-KIMBALL,3262.2759306996727
EXPEDITION,UMN-WHEAT-2015-KIMBALL,3628.0096901560623
NE10589,UMN-WHEAT-2015-KIMBALL,3907.834847137083
OVERLAND,UMN-WHEAT-2015-KIMBALL,4156.710578292147
ALICE,SDK-WHEAT-2015-BROOKINGS,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-BROOKINGS,3628.0096901560623
IDEAL,SDK-WHEAT-2015-BROOKINGS,4240.32115609428
NE10589,SDK-WHEAT-2015-BROOKINGS,3907.834847137083
OVERLAND,SDK-WHEAT-2015-BROOKINGS,4156.710578292147
ALICE,SDK-WHEAT-2007-WINNER,3779.266487286986
ARAPAHOE,SDK-WHEAT-2007-WINNER,3262.2759306996727
EXPEDITION,SDK-WHEAT-2007-WINNER,3628.0096901560623
JAGALENE,SDK-WHEAT-2007-WINNER,3507.642684617566
OVERLAND,SDK-WHEAT-2007-WINNER,4156.710578292147
EXPEDITION,NDK-WHEAT-2011-MINOT,3628.0096901560623
IDEAL,NDK-WHEAT-2011-MINOT,4240.32115609428
OVERLAND,NDK-WHEAT-2011-MINOT,4156.710578292147
ALICE,SDK-WHEAT-2009-BROOKINGS-IMS,3779.266487286986
ARAPAHOE,SDK-WHEAT-2009-BROOKINGS-IMS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2009-BROOKINGS-IMS,3628.0096901560623
JAGALENE,SDK-WHEAT-2009-BROOKINGS-IMS,3507.642684617566
OVERLAND,SDK-WHEAT-2009-BROOKINGS-IMS,4156.710578292147
IDEAL,NDK-WHEAT-2016-DICKINSON,4240.32115609428
OVERLAND,NDK-WHEAT-2016-DICKINSON,4156.710578292147
IDEAL,NDK-WHEAT-2012-FORMAN,4240.32115609428
OVERLAND,NDK-WHEAT-2012-FORMAN,4156.710578292147
ROBIDOUX,NDK-WHEAT-2012-FORMAN,3469.8855299439097
ALLIANCE,SDK-WHEAT-2006-WINNER,3131.066659712802
ARAPAHOE,SDK-WHEAT-2006-WINNER,3262.2759306996727
EXPEDITION,SDK-WHEAT-2006-WINNER,3628.0096901560623
HARRY,SDK-WHEAT-2006-WINNER,4002.412256657594
JAGALENE,SDK-WHEAT-2006-WINNER,3507.642684617566
OVERLAND,SDK-WHEAT-2006-WINNER,4156.710578292147
ALICE,HWWpanel_2013_Hays,3779.266487286986
ALLIANCE,HWWpanel_2013_Hays,3131.066659712802
ANTELOPE,HWWpanel_2013_Hays,3756.913610255811
ARAPAHOE,HWWpanel_2013_Hays,3262.2759306996727
BOND_CL,HWWpanel_2013_Hays,3042.276673196602
CENTURA,HWWpanel_2013_Hays,2634.934512969329
CO04W320,HWWpanel_2013_Hays,2853.240842310238
COLT,HWWpanel_2013_Hays,2928.107063295847
CULVER,HWWpanel_2013_Hays,3004.288034742057
EXPEDITION,HWWpanel_2013_Hays,3628.0096901560623
GOODSTREAK,HWWpanel_2013_Hays,3253.3310085052453
HARRY,HWWpanel_2013_Hays,4002.412256657594
JAGALENE,HWWpanel_2013_Hays,3507.642684617566
JUDEE,HWWpanel_2013_Hays,3822.839950994841
LOCKETT,HWWpanel_2013_Hays,2614.097306367057
NI06736,HWWpanel_2013_Hays,2857.9130498329655
NUHORIZON,HWWpanel_2013_Hays,3859.930337569972
OK04505,HWWpanel_2013_Hays,3651.0919087652037
OK05122,HWWpanel_2013_Hays,3037.434833490292
OK05511,HWWpanel_2013_Hays,3518.8139270503825
OK05711W,HWWpanel_2013_Hays,2738.8170853640786
OK05723W,HWWpanel_2013_Hays,2728.0589235458474
OK06114,HWWpanel_2013_Hays,2885.409695423875
OVERLAND,HWWpanel_2013_Hays,4156.710578292147
ROBIDOUX,HWWpanel_2013_Hays,3469.8855299439097
SANDY,HWWpanel_2013_Hays,3029.9394426014032
SPARTAN,HWWpanel_2013_Hays,2882.917877446602
TAM302,HWWpanel_2013_Hays,2835.1371935829657
TAM304,HWWpanel_2013_Hays,3497.695388400338
TAM401,HWWpanel_2013_Hays,3452.5695283959703
THUNDERBOLT,HWWpanel_2013_Hays,2888.2758341284207
TX01V5134RC-3,HWWpanel_2013_Hays,3630.8349740033022
TX02A0252,HWWpanel_2013_Hays,3594.8093915077125
TX04A001246,HWWpanel_2013_Hays,3414.7907977492514
TX04M410211,HWWpanel_2013_Hays,3553.856868341203
TX06A001386,HWWpanel_2013_Hays,3388.386127585118
TX06V7266,HWWpanel_2013_Hays,3079.56007010153
TX07A001420,HWWpanel_2013_Hays,2848.376100082966
TX99U8618,HWWpanel_2013_Hays,2611.277047901148
VISTA,HWWpanel_2013_Hays,2790.2438863012026
W04-417,HWWpanel_2013_Hays,3256.572263377277
ALICE,SDK-WHEAT-2008-STURGIS,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-STURGIS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-STURGIS,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-STURGIS,3507.642684617566
OVERLAND,SDK-WHEAT-2008-STURGIS,4156.710578292147
IDEAL,NDK-WHEAT-2015-HETTINGER,4240.32115609428
OVERLAND,NDK-WHEAT-2015-HETTINGER,4156.710578292147
ALICE,SDK-WHEAT-2015-BISON,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-BISON,3628.0096901560623
IDEAL,SDK-WHEAT-2015-BISON,4240.32115609428
NE10589,SDK-WHEAT-2015-BISON,3907.834847137083
OVERLAND,SDK-WHEAT-2015-BISON,4156.710578292147
JAGALENE,NDK-WHEAT-2010-PROSPER,3507.642684617566
OVERLAND,NDK-WHEAT-2010-PROSPER,4156.710578292147
ALICE,SDK-WHEAT-2016-HAYES,3779.266487286986
EXPEDITION,SDK-WHEAT-2016-HAYES,3628.0096901560623
IDEAL,SDK-WHEAT-2016-HAYES,4240.32115609428
OVERLAND,SDK-WHEAT-2016-HAYES,4156.710578292147
EXPEDITION,NDK-WHEAT-2011-PROSPER,3628.0096901560623
IDEAL,NDK-WHEAT-2011-PROSPER,4240.32115609428
OVERLAND,NDK-WHEAT-2011-PROSPER,4156.710578292147
ALICE,SDK-WHEAT-2017-SOUTH_SHORE,3779.266487286986
EXPEDITION,SDK-WHEAT-2017-SOUTH_SHORE,3628.0096901560623
IDEAL,SDK-WHEAT-2017-SOUTH_SHORE,4240.32115609428
OVERLAND,SDK-WHEAT-2017-SOUTH_SHORE,4156.710578292147
EXPEDITION,NDK-WHEAT-2011-CARRINGTON,3628.0096901560623
IDEAL,NDK-WHEAT-2011-CARRINGTON,4240.32115609428
OVERLAND,NDK-WHEAT-2011-CARRINGTON,4156.710578292147
ALICE,HWWpanel_2013_Ardmore,3779.266487286986
ALLIANCE,HWWpanel_2013_Ardmore,3131.066659712802
ANTELOPE,HWWpanel_2013_Ardmore,3756.913610255811
ARAPAHOE,HWWpanel_2013_Ardmore,3262.2759306996727
BOND_CL,HWWpanel_2013_Ardmore,3042.276673196602
CENTURA,HWWpanel_2013_Ardmore,2634.934512969329
CO04W320,HWWpanel_2013_Ardmore,2853.240842310238
COLT,HWWpanel_2013_Ardmore,2928.107063295847
CULVER,HWWpanel_2013_Ardmore,3004.288034742057
EXPEDITION,HWWpanel_2013_Ardmore,3628.0096901560623
GOODSTREAK,HWWpanel_2013_Ardmore,3253.3310085052453
HARRY,HWWpanel_2013_Ardmore,4002.412256657594
JAGALENE,HWWpanel_2013_Ardmore,3507.642684617566
JUDEE,HWWpanel_2013_Ardmore,3822.839950994841
LOCKETT,HWWpanel_2013_Ardmore,2614.097306367057
NI06736,HWWpanel_2013_Ardmore,2857.9130498329655
NUHORIZON,HWWpanel_2013_Ardmore,3859.930337569972
OK04505,HWWpanel_2013_Ardmore,3651.0919087652037
OK05122,HWWpanel_2013_Ardmore,3037.434833490292
OK05511,HWWpanel_2013_Ardmore,3518.8139270503825
OK05711W,HWWpanel_2013_Ardmore,2738.8170853640786
OK05723W,HWWpanel_2013_Ardmore,2728.0589235458474
OK06114,HWWpanel_2013_Ardmore,2885.409695423875
OVERLAND,HWWpanel_2013_Ardmore,4156.710578292147
ROBIDOUX,HWWpanel_2013_Ardmore,3469.8855299439097
SANDY,HWWpanel_2013_Ardmore,3029.9394426014032
SPARTAN,HWWpanel_2013_Ardmore,2882.917877446602
TAM302,HWWpanel_2013_Ardmore,2835.1371935829657
TAM304,HWWpanel_2013_Ardmore,3497.695388400338
TAM401,HWWpanel_2013_Ardmore,3452.5695283959703
THUNDERBOLT,HWWpanel_2013_Ardmore,2888.2758341284207
TX01V5134RC-3,HWWpanel_2013_Ardmore,3630.8349740033022
TX02A0252,HWWpanel_2013_Ardmore,3594.8093915077125
TX04A001246,HWWpanel_2013_Ardmore,3414.7907977492514
TX04M410211,HWWpanel_2013_Ardmore,3553.856868341203
TX06A001386,HWWpanel_2013_Ardmore,3388.386127585118
TX06V7266,HWWpanel_2013_Ardmore,3079.56007010153
TX07A001420,HWWpanel_2013_Ardmore,2848.376100082966
TX99U8618,HWWpanel_2013_Ardmore,2611.277047901148
VISTA,HWWpanel_2013_Ardmore,2790.2438863012026
W04-417,HWWpanel_2013_Ardmore,3256.572263377277
ALICE,SDK-WHEAT-2008-HAYES,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-HAYES,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-HAYES,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-HAYES,3507.642684617566
OVERLAND,SDK-WHEAT-2008-HAYES,4156.710578292147
ALICE,SDK-WHEAT-2008-PIERRE,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-PIERRE,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-PIERRE,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-PIERRE,3507.642684617566
OVERLAND,SDK-WHEAT-2008-PIERRE,4156.710578292147
ALICE,SDK-WHEAT-2017-WINNER,3779.266487286986
EXPEDITION,SDK-WHEAT-2017-WINNER,3628.0096901560623
IDEAL,SDK-WHEAT-2017-WINNER,4240.32115609428
OVERLAND,SDK-WHEAT-2017-WINNER,4156.710578292147
ALICE,SDK-WHEAT-2008-SELBY,3779.266487286986
ARAPAHOE,SDK-WHEAT-2008-SELBY,3262.2759306996727
EXPEDITION,SDK-WHEAT-2008-SELBY,3628.0096901560623
JAGALENE,SDK-WHEAT-2008-SELBY,3507.642684617566
OVERLAND,SDK-WHEAT-2008-SELBY,4156.710578292147
ALICE,SDK-WHEAT-2010-PIERRE,3779.266487286986
ARAPAHOE,SDK-WHEAT-2010-PIERRE,3262.2759306996727
EXPEDITION,SDK-WHEAT-2010-PIERRE,3628.0096901560623
JAGALENE,SDK-WHEAT-2010-PIERRE,3507.642684617566
OVERLAND,SDK-WHEAT-2010-PIERRE,4156.710578292147
ALICE,SDK-WHEAT-2015-BROOKINGS-FUNG,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-BROOKINGS-FUNG,3628.0096901560623
IDEAL,SDK-WHEAT-2015-BROOKINGS-FUNG,4240.32115609428
NE10589,SDK-WHEAT-2015-BROOKINGS-FUNG,3907.834847137083
OVERLAND,SDK-WHEAT-2015-BROOKINGS-FUNG,4156.710578292147
EXPEDITION,NDK-WHEAT-2011-WILLISTON,3628.0096901560623
IDEAL,NDK-WHEAT-2011-WILLISTON,4240.32115609428
OVERLAND,NDK-WHEAT-2011-WILLISTON,4156.710578292147
ALICE,SDK-WHEAT-2018-MARTIN,3779.266487286986
EXPEDITION,SDK-WHEAT-2018-MARTIN,3628.0096901560623
IDEAL,SDK-WHEAT-2018-MARTIN,4240.32115609428
OVERLAND,SDK-WHEAT-2018-MARTIN,4156.710578292147
ALICE,NDK-WHEAT-2009-LISBON,3779.266487286986
EXPEDITION,NDK-WHEAT-2009-LISBON,3628.0096901560623
JAGALENE,NDK-WHEAT-2009-LISBON,3507.642684617566
OVERLAND,NDK-WHEAT-2009-LISBON,4156.710578292147
ALICE,SDK-WHEAT-2007-BROOKINGS,3779.266487286986
ARAPAHOE,SDK-WHEAT-2007-BROOKINGS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2007-BROOKINGS,3628.0096901560623
JAGALENE,SDK-WHEAT-2007-BROOKINGS,3507.642684617566
OVERLAND,SDK-WHEAT-2007-BROOKINGS,4156.710578292147
ALICE,SDK-WHEAT-2015-WINNER,3779.266487286986
EXPEDITION,SDK-WHEAT-2015-WINNER,3628.0096901560623
IDEAL,SDK-WHEAT-2015-WINNER,4240.32115609428
NE10589,SDK-WHEAT-2015-WINNER,3907.834847137083
OVERLAND,SDK-WHEAT-2015-WINNER,4156.710578292147
ARAPAHOE,UMN-WHEAT-2016-LAMBERTON,3262.2759306996727
EXPEDITION,UMN-WHEAT-2016-LAMBERTON,3628.0096901560623
NE10589,UMN-WHEAT-2016-LAMBERTON,3907.834847137083
OVERLAND,UMN-WHEAT-2016-LAMBERTON,4156.710578292147
IDEAL,NDK-WHEAT-2014-LANGDON,4240.32115609428
OVERLAND,NDK-WHEAT-2014-LANGDON,4156.710578292147
ROBIDOUX,NDK-WHEAT-2014-LANGDON,3469.8855299439097
ALICE,SDK-WHEAT-2016-WINNER,3779.266487286986
EXPEDITION,SDK-WHEAT-2016-WINNER,3628.0096901560623
IDEAL,SDK-WHEAT-2016-WINNER,4240.32115609428
OVERLAND,SDK-WHEAT-2016-WINNER,4156.710578292147
IDEAL,UMN-WHEAT-2017-LAMBERTON,4240.32115609428
OVERLAND,UMN-WHEAT-2017-LAMBERTON,4156.710578292147
WARHORSE,UMN-WHEAT-2017-LAMBERTON,4174.564410778766
MEDINA-264,CornellMaster_2008_Ketola,2156.499756106612
ALICE,SDK-WHEAT-2017-VIVIAN,3779.266487286986
EXPEDITION,SDK-WHEAT-2017-VIVIAN,3628.0096901560623
IDEAL,SDK-WHEAT-2017-VIVIAN,4240.32115609428
OVERLAND,SDK-WHEAT-2017-VIVIAN,4156.710578292147
OVERLAND,UMN-WHEAT-2018-KIMBALL,4156.710578292147
WARHORSE,UMN-WHEAT-2018-KIMBALL,4174.564410778766
ALICE,SDK-WHEAT-2014-PIERRE,3779.266487286986
ARAPAHOE,SDK-WHEAT-2014-PIERRE,3262.2759306996727
EXPEDITION,SDK-WHEAT-2014-PIERRE,3628.0096901560623
IDEAL,SDK-WHEAT-2014-PIERRE,4240.32115609428
JAGALENE,SDK-WHEAT-2014-PIERRE,3507.642684617566
OVERLAND,SDK-WHEAT-2014-PIERRE,4156.710578292147
ROBIDOUX,SDK-WHEAT-2014-PIERRE,3469.8855299439097
IDEAL,NDK-WHEAT-2012-MANDAN,4240.32115609428
OVERLAND,NDK-WHEAT-2012-MANDAN,4156.710578292147
ROBIDOUX,NDK-WHEAT-2012-MANDAN,3469.8855299439097
IDEAL,NDK-WHEAT-2015-DICKINSON,4240.32115609428
OVERLAND,NDK-WHEAT-2015-DICKINSON,4156.710578292147
EXPEDITION,NDK-WHEAT-2013-WISHEK,3628.0096901560623
IDEAL,NDK-WHEAT-2013-WISHEK,4240.32115609428
OVERLAND,NDK-WHEAT-2013-WISHEK,4156.710578292147
ROBIDOUX,NDK-WHEAT-2013-WISHEK,3469.8855299439097
ALLIANCE,SDK-WHEAT-2006-STURGIS,3131.066659712802
ARAPAHOE,SDK-WHEAT-2006-STURGIS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2006-STURGIS,3628.0096901560623
HARRY,SDK-WHEAT-2006-STURGIS,4002.412256657594
JAGALENE,SDK-WHEAT-2006-STURGIS,3507.642684617566
OVERLAND,SDK-WHEAT-2006-STURGIS,4156.710578292147
IDEAL,NDK-WHEAT-2013-PROSPER,4240.32115609428
OVERLAND,NDK-WHEAT-2013-PROSPER,4156.710578292147
ROBIDOUX,NDK-WHEAT-2013-PROSPER,3469.8855299439097
IDEAL,NDK-WHEAT-2012-WILLISTON,4240.32115609428
OVERLAND,NDK-WHEAT-2012-WILLISTON,4156.710578292147
ROBIDOUX,NDK-WHEAT-2012-WILLISTON,3469.8855299439097
ALICE,SDK-WHEAT-2014-WALL,3779.266487286986
ARAPAHOE,SDK-WHEAT-2014-WALL,3262.2759306996727
EXPEDITION,SDK-WHEAT-2014-WALL,3628.0096901560623
IDEAL,SDK-WHEAT-2014-WALL,4240.32115609428
JAGALENE,SDK-WHEAT-2014-WALL,3507.642684617566
OVERLAND,SDK-WHEAT-2014-WALL,4156.710578292147
ROBIDOUX,SDK-WHEAT-2014-WALL,3469.8855299439097
ALICE,SDK-WHEAT-2010-STURGIS,3779.266487286986
ARAPAHOE,SDK-WHEAT-2010-STURGIS,3262.2759306996727
EXPEDITION,SDK-WHEAT-2010-STURGIS,3628.0096901560623
JAGALENE,SDK-WHEAT-2010-STURGIS,3507.642684617566
OVERLAND,SDK-WHEAT-2010-STURGIS,4156.710578292147
ALICE,HWWpanel_2012_Greeley_Dry,3779.266487286986
ALLIANCE,HWWpanel_2012_Greeley_Dry,3131.066659712802
ANTELOPE,HWWpanel_2012_Greeley_Dry,3756.913610255811
ARAPAHOE,HWWpanel_2012_Greeley_Dry,3262.2759306996727
BOND_CL,HWWpanel_2012_Greeley_Dry,3042.276673196602
CENTURA,HWWpanel_2012_Greeley_Dry,2634.934512969329
CO04W320,HWWpanel_2012_Greeley_Dry,2853.240842310238
COLT,HWWpanel_2012_Greeley_Dry,2928.107063295847
CULVER,HWWpanel_2012_Greeley_Dry,3004.288034742057
EXPEDITION,HWWpanel_2012_Greeley_Dry,3628.0096901560623
GOODSTREAK,HWWpanel_2012_Greeley_Dry,3253.3310085052453
HARRY,HWWpanel_2012_Greeley_Dry,4002.412256657594
JAGALENE,HWWpanel_2012_Greeley_Dry,3507.642684617566
JUDEE,HWWpanel_2012_Greeley_Dry,3822.839950994841
LOCKETT,HWWpanel_2012_Greeley_Dry,2614.097306367057
NI06736,HWWpanel_2012_Greeley_Dry,2857.9130498329655
NUHORIZON,HWWpanel_2012_Greeley_Dry,3859.930337569972
OK04505,HWWpanel_2012_Greeley_Dry,3651.0919087652037
OK05122,HWWpanel_2012_Greeley_Dry,3037.434833490292
OK05511,HWWpanel_2012_Greeley_Dry,3518.8139270503825
OK05711W,HWWpanel_2012_Greeley_Dry,2738.8170853640786
OK05723W,HWWpanel_2012_Greeley_Dry,2728.0589235458474
OK06114,HWWpanel_2012_Greeley_Dry,2885.409695423875
OVERLAND,HWWpanel_2012_Greeley_Dry,4156.710578292147
ROBIDOUX,HWWpanel_2012_Greeley_Dry,3469.8855299439097
SANDY,HWWpanel_2012_Greeley_Dry,3029.9394426014032
SPARTAN,HWWpanel_2012_Greeley_Dry,2882.917877446602
TAM302,HWWpanel_2012_Greeley_Dry,2835.1371935829657
TAM304,HWWpanel_2012_Greeley_Dry,3497.695388400338
TAM401,HWWpanel_2012_Greeley_Dry,3452.5695283959703
THUNDERBOLT,HWWpanel_2012_Greeley_Dry,2888.2758341284207
TX01V5134RC-3,HWWpanel_2012_Greeley_Dry,3630.8349740033022
TX02A0252,HWWpanel_2012_Greeley_Dry,3594.8093915077125
TX04A001246,HWWpanel_2012_Greeley_Dry,3414.7907977492514
TX04M410211,HWWpanel_2012_Greeley_Dry,3553.856868341203
TX06A001386,HWWpanel_2012_Greeley_Dry,3388.386127585118
TX06V7266,HWWpanel_2012_Greeley_Dry,3079.56007010153
TX07A001420,HWWpanel_2012_Greeley_Dry,2848.376100082966
TX99U8618,HWWpanel_2012_Greeley_Dry,2611.277047901148
VISTA,HWWpanel_2012_Greeley_Dry,2790.2438863012026
W04-417,HWWpanel_2012_Greeley_Dry,3256.572263377277
ALICE,SDK-WHEAT-2015-ONIDA,3779.266487286986
