germplasmName,study_db_id,value,studyName
MN21213,10707,6831.5,AY3-8_YIELD_PER-MN_2022
MN21053,10707,7117.6,AY3-8_YIELD_PER-MN_2022
MN21101,10707,6974.6,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,7350.1,AY3-8_YIELD_PER-MN_2022
MN21030,10707,7153.4,AY3-8_YIELD_PER-MN_2022
MN21327,10707,7224.9,AY3-8_YIELD_PER-MN_2022
MN21504,10707,6402.3,AY3-8_YIELD_PER-MN_2022
MN21097,10707,6330.8,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6241.3,AY3-8_YIELD_PER-MN_2022
MN21275,10707,7976.0,AY3-8_YIELD_PER-MN_2022
MN21370,10707,7153.4,AY3-8_YIELD_PER-MN_2022
MN21153,10707,6831.5,AY3-8_YIELD_PER-MN_2022
MN21455,10707,6026.7,AY3-8_YIELD_PER-MN_2022
MN21230,10707,5293.5,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,6724.2,AY3-8_YIELD_PER-MN_2022
MN21315,10707,6938.8,AY3-8_YIELD_PER-MN_2022
MN21337,10707,6438.1,AY3-8_YIELD_PER-MN_2022
MN21448,10707,7046.1,AY3-8_YIELD_PER-MN_2022
MN21041,10707,7224.9,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,7689.9,AY3-8_YIELD_PER-MN_2022
MN21161,10707,5937.3,AY3-8_YIELD_PER-MN_2022
MN21146,10707,7010.3,AY3-8_YIELD_PER-MN_2022
MN21072,10707,7368.0,AY3-8_YIELD_PER-MN_2022
MN21037,10707,6938.8,AY3-8_YIELD_PER-MN_2022
MN21001,10707,4935.8,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,7725.7,AY3-8_YIELD_PER-MN_2022
MN21387,10707,6384.4,AY3-8_YIELD_PER-MN_2022
MN21081,10707,6420.2,AY3-8_YIELD_PER-MN_2022
MN21163,10707,6885.1,AY3-8_YIELD_PER-MN_2022
MN21463,10707,5579.6,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,6420.2,AY3-8_YIELD_PER-MN_2022
MN21024,10707,6509.6,AY3-8_YIELD_PER-MN_2022
MN21487,10707,7207.0,AY3-8_YIELD_PER-MN_2022
MN21292,10707,6777.8,AY3-8_YIELD_PER-MN_2022
MN21110,10707,7475.3,AY3-8_YIELD_PER-MN_2022
MN21429,10707,7403.8,AY3-8_YIELD_PER-MN_2022
MN-ROTHSAY,10707,6867.3,AY3-8_YIELD_PER-MN_2022
MN21195,10707,5919.4,AY3-8_YIELD_PER-MN_2022
MN21332,10707,7224.9,AY3-8_YIELD_PER-MN_2022
MN21486,10707,6116.2,AY3-8_YIELD_PER-MN_2022
MN21425,10707,7081.9,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6760.0,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,6509.6,AY3-8_YIELD_PER-MN_2022
MN21302,10707,6777.8,AY3-8_YIELD_PER-MN_2022
MN21004,10707,7511.1,AY3-8_YIELD_PER-MN_2022
MN21169,10707,6724.2,AY3-8_YIELD_PER-MN_2022
MN21287,10707,6259.2,AY3-8_YIELD_PER-MN_2022
MN21478,10707,6330.8,AY3-8_YIELD_PER-MN_2022
MN21035,10707,5722.7,AY3-8_YIELD_PER-MN_2022
MN21316,10707,6223.5,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,7099.7,AY3-8_YIELD_PER-MN_2022
MN21135,10707,6688.4,AY3-8_YIELD_PER-MN_2022
MN21218,10707,6438.1,AY3-8_YIELD_PER-MN_2022
MN21064,10707,6616.9,AY3-8_YIELD_PER-MN_2022
MN21278,10707,6241.3,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6295.0,AY3-8_YIELD_PER-MN_2022
MN21389,10707,6867.3,AY3-8_YIELD_PER-MN_2022
MN21473,10707,67.1,AY3-8_YIELD_PER-MN_2022
MN21464,10707,6134.0,AY3-8_YIELD_PER-MN_2022
MN21089,10707,6795.7,AY3-8_YIELD_PER-MN_2022
MN21385,10707,4971.6,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,6831.5,AY3-8_YIELD_PER-MN_2022
MN21197,10707,6760.0,AY3-8_YIELD_PER-MN_2022
MN21267,10707,6545.4,AY3-8_YIELD_PER-MN_2022
MN21299,10707,6455.9,AY3-8_YIELD_PER-MN_2022
MN21158,10707,7081.9,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,7403.8,AY3-8_YIELD_PER-MN_2022
MN21264,10707,7332.2,AY3-8_YIELD_PER-MN_2022
MN21150,10707,7886.6,AY3-8_YIELD_PER-MN_2022
MN21009,10707,6420.2,AY3-8_YIELD_PER-MN_2022
MN21073,10707,5740.6,AY3-8_YIELD_PER-MN_2022
MN21482,10707,5239.9,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,6867.3,AY3-8_YIELD_PER-MN_2022
MN21418,10707,6044.6,AY3-8_YIELD_PER-MN_2022
MN21100,10707,6330.8,AY3-8_YIELD_PER-MN_2022
MN21159,10707,5901.6,AY3-8_YIELD_PER-MN_2022
MN21214,10707,7224.9,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,7028.2,AY3-8_YIELD_PER-MN_2022
MN21016,10707,7332.2,AY3-8_YIELD_PER-MN_2022
MN21210,10707,6473.8,AY3-8_YIELD_PER-MN_2022
MN21423,10707,6581.1,AY3-8_YIELD_PER-MN_2022
MN21300,10707,7582.6,AY3-8_YIELD_PER-MN_2022
MN21222,10707,6760.0,AY3-8_YIELD_PER-MN_2022
MN21175,10707,6402.3,AY3-8_YIELD_PER-MN_2022
MN21014,10707,6116.2,AY3-8_YIELD_PER-MN_2022
MN21367,10707,6295.0,AY3-8_YIELD_PER-MN_2022
MN21023,10707,6473.8,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6312.9,AY3-8_YIELD_PER-MN_2022
MN21132,10707,6295.0,AY3-8_YIELD_PER-MN_2022
MN21058,10707,6330.8,AY3-8_YIELD_PER-MN_2022
MN-ROTHSAY,10707,7010.3,AY3-8_YIELD_PER-MN_2022
MN21012,10707,6831.5,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6187.7,AY3-8_YIELD_PER-MN_2022
MN21260,10707,6652.7,AY3-8_YIELD_PER-MN_2022
MN21143,10707,7439.5,AY3-8_YIELD_PER-MN_2022
MN21406,10707,7153.4,AY3-8_YIELD_PER-MN_2022
MN21129,10707,6366.5,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6116.2,AY3-8_YIELD_PER-MN_2022
MN21098,10707,6151.9,AY3-8_YIELD_PER-MN_2022
MN21049,10707,6831.5,AY3-8_YIELD_PER-MN_2022
MN21069,10707,7117.6,AY3-8_YIELD_PER-MN_2022
MN21211,10707,7224.9,AY3-8_YIELD_PER-MN_2022
MN21273,10707,5794.3,AY3-8_YIELD_PER-MN_2022
MN-ROTHSAY,10707,7224.9,AY3-8_YIELD_PER-MN_2022
MN21293,10707,6688.4,AY3-8_YIELD_PER-MN_2022
MN21063,10707,7350.1,AY3-8_YIELD_PER-MN_2022
MN21011,10707,7081.9,AY3-8_YIELD_PER-MN_2022
MN21381,10707,7350.1,AY3-8_YIELD_PER-MN_2022
UMN09,10707,6366.5,AY3-8_YIELD_PER-MN_2022
MN21019,10707,6330.8,AY3-8_YIELD_PER-MN_2022
MN21036,10707,7546.8,AY3-8_YIELD_PER-MN_2022
MN21144,10707,7010.3,AY3-8_YIELD_PER-MN_2022
MN21480,10707,6920.9,AY3-8_YIELD_PER-MN_2022
MN21028,10707,6688.4,AY3-8_YIELD_PER-MN_2022
MN21493,10707,6527.5,AY3-8_YIELD_PER-MN_2022
MN21295,10707,7010.3,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,7511.1,AY3-8_YIELD_PER-MN_2022
MN21048W,10707,7189.2,AY3-8_YIELD_PER-MN_2022
MN21242,10707,7511.1,AY3-8_YIELD_PER-MN_2022
MN21226,10707,6384.4,AY3-8_YIELD_PER-MN_2022
MN21354,10707,8011.8,AY3-8_YIELD_PER-MN_2022
MN-ROTHSAY,10707,7833.0,AY3-8_YIELD_PER-MN_2022
MN21268,10707,7064.0,AY3-8_YIELD_PER-MN_2022
MN21167,10707,6277.1,AY3-8_YIELD_PER-MN_2022
MN21059,10707,6438.1,AY3-8_YIELD_PER-MN_2022
MN21003,10707,6402.3,AY3-8_YIELD_PER-MN_2022
MN21341,10707,6473.8,AY3-8_YIELD_PER-MN_2022
MN-Torgy,10707,6402.3,AY3-8_YIELD_PER-MN_2022
MN21346,10707,5973.1,AY3-8_YIELD_PER-MN_2022
MN21184,10707,6974.6,AY3-8_YIELD_PER-MN_2022
MN21074,10707,7153.4,AY3-8_YIELD_PER-MN_2022
MN21439,10707,6974.6,AY3-8_YIELD_PER-MN_2022
SHELLY,10707,7260.7,AY3-8_YIELD_PER-MN_2022
MN21470,10707,6938.8,AY3-8_YIELD_PER-MN_2022
MN21271,10713,3299.3,AY3-8_YIELD_MOR-MN_2022
MN21214,10713,3157.7,AY3-8_YIELD_MOR-MN_2022
MN21195,10713,3372.3,AY3-8_YIELD_MOR-MN_2022
MN21163,10713,3290.4,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,3548.2,AY3-8_YIELD_MOR-MN_2022
MN21478,10713,3122.0,AY3-8_YIELD_MOR-MN_2022
MN21129,10713,3037.0,AY3-8_YIELD_MOR-MN_2022
MN21072,10713,3826.8,AY3-8_YIELD_MOR-MN_2022
MN21413,10713,3977.3,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4473.6,AY3-8_YIELD_MOR-MN_2022
MN21012,10713,4153.2,AY3-8_YIELD_MOR-MN_2022
MN21275,10713,5242.5,AY3-8_YIELD_MOR-MN_2022
MN21065,10713,4981.7,AY3-8_YIELD_MOR-MN_2022
MN21046,10713,4026.5,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4710.5,AY3-8_YIELD_MOR-MN_2022
MN21274,10713,4813.3,AY3-8_YIELD_MOR-MN_2022
MN21074,10713,5396.0,AY3-8_YIELD_MOR-MN_2022
MN21100,10713,4720.9,AY3-8_YIELD_MOR-MN_2022
MN21147,10713,4312.6,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4178.5,AY3-8_YIELD_MOR-MN_2022
MN21153,10713,4680.7,AY3-8_YIELD_MOR-MN_2022
MN21381,10713,4296.2,AY3-8_YIELD_MOR-MN_2022
MN21300,10713,4442.3,AY3-8_YIELD_MOR-MN_2022
MN21002,10713,4512.3,AY3-8_YIELD_MOR-MN_2022
MN21176,10713,4053.3,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4415.5,AY3-8_YIELD_MOR-MN_2022
MN21287,10713,4627.1,AY3-8_YIELD_MOR-MN_2022
MN21485,10713,4025.0,AY3-8_YIELD_MOR-MN_2022
MN21090,10713,4767.1,AY3-8_YIELD_MOR-MN_2022
MN21286,10713,4026.5,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4509.3,AY3-8_YIELD_MOR-MN_2022
MN21024,10713,4548.1,AY3-8_YIELD_MOR-MN_2022
MN21005,10713,4858.0,AY3-8_YIELD_MOR-MN_2022
MN21164,10713,4890.8,AY3-8_YIELD_MOR-MN_2022
MN21438,10713,4300.7,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4963.9,AY3-8_YIELD_MOR-MN_2022
MN21101,10713,3695.7,AY3-8_YIELD_MOR-MN_2022
MN21480,10713,4259.0,AY3-8_YIELD_MOR-MN_2022
MN21293,10713,4016.1,AY3-8_YIELD_MOR-MN_2022
MN21307,10713,4229.2,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4475.1,AY3-8_YIELD_MOR-MN_2022
MN21483,10713,3040.0,AY3-8_YIELD_MOR-MN_2022
MN21030,10713,3008.7,AY3-8_YIELD_MOR-MN_2022
MN21268,10713,3083.2,AY3-8_YIELD_MOR-MN_2022
MN21295,10713,3472.2,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,3265.0,AY3-8_YIELD_MOR-MN_2022
MN21110,10713,3139.8,AY3-8_YIELD_MOR-MN_2022
MN21475,10713,3195.0,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,3472.2,AY3-8_YIELD_MOR-MN_2022
MN21504,10713,3397.7,AY3-8_YIELD_MOR-MN_2022
MN21135,10713,3433.4,AY3-8_YIELD_MOR-MN_2022
MN21052,10713,2372.4,AY3-8_YIELD_MOR-MN_2022
MN21011,10713,3175.6,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,3469.2,AY3-8_YIELD_MOR-MN_2022
MN21001,10713,3436.4,AY3-8_YIELD_MOR-MN_2022
MN21184,10713,4387.1,AY3-8_YIELD_MOR-MN_2022
MN21143,10713,4393.1,AY3-8_YIELD_MOR-MN_2022
MN21298,10713,5281.3,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4655.4,AY3-8_YIELD_MOR-MN_2022
MN21041,10713,5166.5,AY3-8_YIELD_MOR-MN_2022
MN21439,10713,4802.9,AY3-8_YIELD_MOR-MN_2022
MN21197,10713,4962.4,AY3-8_YIELD_MOR-MN_2022
MN21266,10713,5446.7,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,5466.0,AY3-8_YIELD_MOR-MN_2022
MN21222,10713,5926.5,AY3-8_YIELD_MOR-MN_2022
MN21316,10713,5165.0,AY3-8_YIELD_MOR-MN_2022
MN21097,10713,4789.5,AY3-8_YIELD_MOR-MN_2022
MN21270,10713,5118.8,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4689.7,AY3-8_YIELD_MOR-MN_2022
MN21036,10713,3858.1,AY3-8_YIELD_MOR-MN_2022
MN21167,10713,4264.9,AY3-8_YIELD_MOR-MN_2022
MN21071,10713,4446.8,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4262.0,AY3-8_YIELD_MOR-MN_2022
MN21367,10713,3357.4,AY3-8_YIELD_MOR-MN_2022
MN21148,10713,4044.4,AY3-8_YIELD_MOR-MN_2022
MN21010,10713,4036.9,AY3-8_YIELD_MOR-MN_2022
MN21169,10713,4114.4,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,5042.8,AY3-8_YIELD_MOR-MN_2022
MN21328,10713,5343.9,AY3-8_YIELD_MOR-MN_2022
MN21341,10713,4691.1,AY3-8_YIELD_MOR-MN_2022
MN21037,10713,4884.9,AY3-8_YIELD_MOR-MN_2022
MN21332,10713,4951.9,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,5010.0,AY3-8_YIELD_MOR-MN_2022
MN21259,10713,5440.7,AY3-8_YIELD_MOR-MN_2022
MN21470,10713,4814.8,AY3-8_YIELD_MOR-MN_2022
MN21226,10713,4941.5,AY3-8_YIELD_MOR-MN_2022
MN21127,10713,4169.6,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4636.0,AY3-8_YIELD_MOR-MN_2022
MN21291,10713,4746.3,AY3-8_YIELD_MOR-MN_2022
MN21407,10713,4406.5,AY3-8_YIELD_MOR-MN_2022
MN21073,10713,3651.0,AY3-8_YIELD_MOR-MN_2022
MN21045,10713,3965.4,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,3200.9,AY3-8_YIELD_MOR-MN_2022
MN21299,10713,2753.9,AY3-8_YIELD_MOR-MN_2022
MN21161,10713,3651.0,AY3-8_YIELD_MOR-MN_2022
MN21175,10713,3217.3,AY3-8_YIELD_MOR-MN_2022
MN21487,10713,4682.2,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,3603.3,AY3-8_YIELD_MOR-MN_2022
MN21048W,10713,2060.9,AY3-8_YIELD_MOR-MN_2022
MN21429,10713,4431.9,AY3-8_YIELD_MOR-MN_2022
MN21064,10713,3868.6,AY3-8_YIELD_MOR-MN_2022
MN21387,10713,3637.6,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4394.6,AY3-8_YIELD_MOR-MN_2022
MN21399,10713,3721.0,AY3-8_YIELD_MOR-MN_2022
MN21472,10713,4752.2,AY3-8_YIELD_MOR-MN_2022
MN21425,10713,4659.9,AY3-8_YIELD_MOR-MN_2022
MN21230,10713,4779.1,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,5323.0,AY3-8_YIELD_MOR-MN_2022
MN21009,10713,4609.2,AY3-8_YIELD_MOR-MN_2022
MN21242,10713,5062.2,AY3-8_YIELD_MOR-MN_2022
MN21016,10713,4194.9,AY3-8_YIELD_MOR-MN_2022
MN21401,10713,5308.1,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4880.4,AY3-8_YIELD_MOR-MN_2022
MN21444,10713,5075.6,AY3-8_YIELD_MOR-MN_2022
MN21260,10713,4983.2,AY3-8_YIELD_MOR-MN_2022
MN21464,10713,4503.4,AY3-8_YIELD_MOR-MN_2022
MN21405,10713,5038.4,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4642.0,AY3-8_YIELD_MOR-MN_2022
MN21150,10713,4120.4,AY3-8_YIELD_MOR-MN_2022
MN21306,10713,4193.4,AY3-8_YIELD_MOR-MN_2022
MN21468,10713,4029.5,AY3-8_YIELD_MOR-MN_2022
MN21402,10713,3917.7,AY3-8_YIELD_MOR-MN_2022
MN21455,10713,4560.0,AY3-8_YIELD_MOR-MN_2022
MN21128,10713,4752.2,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4290.3,AY3-8_YIELD_MOR-MN_2022
MN21474,10713,4288.8,AY3-8_YIELD_MOR-MN_2022
MN21099,10713,4637.5,AY3-8_YIELD_MOR-MN_2022
MN21133,10713,5507.8,AY3-8_YIELD_MOR-MN_2022
MN21168,10713,5202.3,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4965.3,AY3-8_YIELD_MOR-MN_2022
MN21327,10713,4831.2,AY3-8_YIELD_MOR-MN_2022
MN21243,10713,5036.9,AY3-8_YIELD_MOR-MN_2022
MN21448,10713,5309.6,AY3-8_YIELD_MOR-MN_2022
MN21385,10713,4805.9,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4442.3,AY3-8_YIELD_MOR-MN_2022
MN21337,10713,4692.6,AY3-8_YIELD_MOR-MN_2022
MN21329,10713,4129.3,AY3-8_YIELD_MOR-MN_2022
MN21059,10713,3671.8,AY3-8_YIELD_MOR-MN_2022
MN21272,10713,4066.8,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,3800.0,AY3-8_YIELD_MOR-MN_2022
MN21061,10713,4285.8,AY3-8_YIELD_MOR-MN_2022
MN21418,10713,2639.1,AY3-8_YIELD_MOR-MN_2022
MN21476,10713,3300.8,AY3-8_YIELD_MOR-MN_2022
MN21158,10713,3640.6,AY3-8_YIELD_MOR-MN_2022
MN21264,10713,3165.2,AY3-8_YIELD_MOR-MN_2022
MN21357,10713,3935.6,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,3877.5,AY3-8_YIELD_MOR-MN_2022
MN21482,10713,3642.0,AY3-8_YIELD_MOR-MN_2022
MN21463,10713,3783.6,AY3-8_YIELD_MOR-MN_2022
MN21315,10713,3838.8,AY3-8_YIELD_MOR-MN_2022
MN21489,10713,4326.0,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4670.3,AY3-8_YIELD_MOR-MN_2022
MN21004,10713,5267.9,AY3-8_YIELD_MOR-MN_2022
MN21053,10713,3946.0,AY3-8_YIELD_MOR-MN_2022
MN21159,10713,3996.7,AY3-8_YIELD_MOR-MN_2022
MN21415,10713,4495.9,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4799.9,AY3-8_YIELD_MOR-MN_2022
MN21358,10713,4734.4,AY3-8_YIELD_MOR-MN_2022
MN21218,10713,4950.4,AY3-8_YIELD_MOR-MN_2022
MN21089,10713,5282.8,AY3-8_YIELD_MOR-MN_2022
MN21014,10713,4568.9,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4792.5,AY3-8_YIELD_MOR-MN_2022
MN21473,10713,4147.2,AY3-8_YIELD_MOR-MN_2022
MN21422,10713,4266.4,AY3-8_YIELD_MOR-MN_2022
MN21144,10713,4983.2,AY3-8_YIELD_MOR-MN_2022
MN21047,10713,3609.3,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4063.8,AY3-8_YIELD_MOR-MN_2022
MN21269,10713,3683.8,AY3-8_YIELD_MOR-MN_2022
MN21304,10713,4163.6,AY3-8_YIELD_MOR-MN_2022
MN21477,10713,4345.4,AY3-8_YIELD_MOR-MN_2022
MN21019,10713,4191.9,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4284.3,AY3-8_YIELD_MOR-MN_2022
MN21076,10713,5007.1,AY3-8_YIELD_MOR-MN_2022
MN21311,10713,4749.3,AY3-8_YIELD_MOR-MN_2022
MN21491,10713,5020.5,AY3-8_YIELD_MOR-MN_2022
MN21406,10713,4582.4,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4767.1,AY3-8_YIELD_MOR-MN_2022
MN21302,10713,4227.7,AY3-8_YIELD_MOR-MN_2022
MN21081,10713,4516.8,AY3-8_YIELD_MOR-MN_2022
MN21263,10713,5337.9,AY3-8_YIELD_MOR-MN_2022
MN21217,10713,4022.0,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4691.1,AY3-8_YIELD_MOR-MN_2022
MN21290,10713,4339.5,AY3-8_YIELD_MOR-MN_2022
MN21466,10713,4394.6,AY3-8_YIELD_MOR-MN_2022
MN21098,10713,3941.6,AY3-8_YIELD_MOR-MN_2022
MN21028,10713,3870.0,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,3321.7,AY3-8_YIELD_MOR-MN_2022
MN21423,10713,3564.6,AY3-8_YIELD_MOR-MN_2022
MN21049,10713,4369.3,AY3-8_YIELD_MOR-MN_2022
MN21493,10713,4171.1,AY3-8_YIELD_MOR-MN_2022
MN21354,10713,4734.4,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,3853.7,AY3-8_YIELD_MOR-MN_2022
MN21292,10713,3302.3,AY3-8_YIELD_MOR-MN_2022
MN21370,10713,4215.8,AY3-8_YIELD_MOR-MN_2022
MN21267,10713,4446.8,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4023.5,AY3-8_YIELD_MOR-MN_2022
MN21013,10713,3048.9,AY3-8_YIELD_MOR-MN_2022
MN21172,10713,4686.7,AY3-8_YIELD_MOR-MN_2022
MN21146,10713,3797.0,AY3-8_YIELD_MOR-MN_2022
MN21386,10713,4050.4,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4701.6,AY3-8_YIELD_MOR-MN_2022
MN21211,10713,5011.5,AY3-8_YIELD_MOR-MN_2022
MN21389,10713,4117.4,AY3-8_YIELD_MOR-MN_2022
MN21355,10713,4610.7,AY3-8_YIELD_MOR-MN_2022
MN21486,10713,4898.3,AY3-8_YIELD_MOR-MN_2022
UMN09,10713,4445.3,AY3-8_YIELD_MOR-MN_2022
MN21063,10713,4870.0,AY3-8_YIELD_MOR-MN_2022
MN21035,10713,4542.1,AY3-8_YIELD_MOR-MN_2022
MN21003,10713,4619.6,AY3-8_YIELD_MOR-MN_2022
MN21273,10713,4259.0,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4725.4,AY3-8_YIELD_MOR-MN_2022
MN21484,10713,4712.0,AY3-8_YIELD_MOR-MN_2022
MN21067,10713,5099.5,AY3-8_YIELD_MOR-MN_2022
MN21023,10713,3691.2,AY3-8_YIELD_MOR-MN_2022
MN21213,10713,3706.1,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4048.9,AY3-8_YIELD_MOR-MN_2022
MN21340,10713,3455.8,AY3-8_YIELD_MOR-MN_2022
MN21359,10713,3102.6,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,4102.5,AY3-8_YIELD_MOR-MN_2022
MN21058,10713,3566.0,AY3-8_YIELD_MOR-MN_2022
MN21060,10713,3947.5,AY3-8_YIELD_MOR-MN_2022
MN21115,10713,2779.2,AY3-8_YIELD_MOR-MN_2022
MN21054,10713,5303.6,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4422.9,AY3-8_YIELD_MOR-MN_2022
MN21080,10713,4364.8,AY3-8_YIELD_MOR-MN_2022
MN21162,10713,4355.9,AY3-8_YIELD_MOR-MN_2022
MN21194W,10713,3685.3,AY3-8_YIELD_MOR-MN_2022
MN21034,10713,3782.1,AY3-8_YIELD_MOR-MN_2022
MN-Torgy,10713,4205.3,AY3-8_YIELD_MOR-MN_2022
MN21087,10713,3701.7,AY3-8_YIELD_MOR-MN_2022
MN21069,10713,4157.7,AY3-8_YIELD_MOR-MN_2022
MN21278,10713,4075.7,AY3-8_YIELD_MOR-MN_2022
MN21114,10713,4089.1,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10713,4050.4,AY3-8_YIELD_MOR-MN_2022
MN21210,10713,4083.1,AY3-8_YIELD_MOR-MN_2022
MN21082,10713,3502.0,AY3-8_YIELD_MOR-MN_2022
MN21227,10713,3798.5,AY3-8_YIELD_MOR-MN_2022
MN21346,10713,3263.5,AY3-8_YIELD_MOR-MN_2022
SHELLY,10713,3363.4,AY3-8_YIELD_MOR-MN_2022
MN21132,10713,3691.2,AY3-8_YIELD_MOR-MN_2022
MN-ROTHSAY,10688,6742.1,AY3-8_YIELD_HAL-MN_2022
MN21468,10688,4649.7,AY3-8_YIELD_HAL-MN_2022
MN21158,10688,4989.5,AY3-8_YIELD_HAL-MN_2022
MN21267,10688,5543.9,AY3-8_YIELD_HAL-MN_2022
MN21266,10688,5096.8,AY3-8_YIELD_HAL-MN_2022
MN21270,10688,5615.4,AY3-8_YIELD_HAL-MN_2022
MN21064,10688,5901.6,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,6563.2,AY3-8_YIELD_HAL-MN_2022
MN21287,10688,5687.0,AY3-8_YIELD_HAL-MN_2022
MN21014,10688,5472.3,AY3-8_YIELD_HAL-MN_2022
MN21061,10688,5472.3,AY3-8_YIELD_HAL-MN_2022
MN21286,10688,5043.1,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,5865.8,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,5847.9,AY3-8_YIELD_HAL-MN_2022
MN21438,10688,5812.1,AY3-8_YIELD_HAL-MN_2022
MN21341,10688,6134.0,AY3-8_YIELD_HAL-MN_2022
MN21005,10688,5418.7,AY3-8_YIELD_HAL-MN_2022
MN21213,10688,5526.0,AY3-8_YIELD_HAL-MN_2022
SHELLY,10688,5365.0,AY3-8_YIELD_HAL-MN_2022
MN21132,10688,5096.8,AY3-8_YIELD_HAL-MN_2022
MN21268,10688,5293.5,AY3-8_YIELD_HAL-MN_2022
MN21035,10688,5257.7,AY3-8_YIELD_HAL-MN_2022
MN21047,10688,5669.1,AY3-8_YIELD_HAL-MN_2022
MN21269,10688,5883.7,AY3-8_YIELD_HAL-MN_2022
MN-ROTHSAY,10688,6652.7,AY3-8_YIELD_HAL-MN_2022
MN21263,10688,5508.1,AY3-8_YIELD_HAL-MN_2022
MN21227,10688,6760.0,AY3-8_YIELD_HAL-MN_2022
MN21028,10688,5973.1,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,5597.5,AY3-8_YIELD_HAL-MN_2022
MN21271,10688,5597.5,AY3-8_YIELD_HAL-MN_2022
MN21476,10688,5222.0,AY3-8_YIELD_HAL-MN_2022
MN21337,10688,5758.5,AY3-8_YIELD_HAL-MN_2022
MN21306,10688,5132.6,AY3-8_YIELD_HAL-MN_2022
UMN09,10688,6098.3,AY3-8_YIELD_HAL-MN_2022
MN21464,10688,6223.5,AY3-8_YIELD_HAL-MN_2022
